(54,24)	(89,20)	(78,48)	(29,58)	(71,17)	(66,87)	(7,18)	(95,61)	(44,53)	(78,80)	(2,7)	(11,80)	(96,63)	(54,62)	(26,13)	(16,64)	(5,58)	(17,50)	(2432,2307)	(45,14)	(32,79)	(41,67)	(88,99)	(99,86)	(54,37)	(40,53)	(61,83)	(40,16)	(23,80)	(23,37)	(30,75)	(19,43)	(67,34)	(6,46)	(85,2)	(58,21)	(60,62)	(90,0)	(30,0)	(2,76)	(21,51)	(98,72)	(83,34)	(34,8)	(10,13)	(46,53)	(44,46)	(49,3)	(82,25)	(79,29)	
(84,60)	(11,8)	(17,45)	(65,67)	(65,28)	(2,8)	(96,97)	(95,80)	(22,32)	(5,98)	(35,89)	(50,54)	(94,88)	(83,81)	(36,99)	(20,76)	(67,2)	(59,46)	(43,6)	(2417,2274)	(75,1)	(5,34)	(26,29)	(94,41)	(95,19)	(39,88)	(47,6)	(1,55)	(7,4)	(21,40)	(58,23)	(83,56)	(12,44)	(98,88)	(59,29)	(81,27)	(48,40)	(89,7)	(57,76)	(16,5)	(74,30)	(38,17)	(13,31)	(17,73)	(3,73)	(34,53)	(36,14)	(57,66)	(86,38)	(74,27)	
(74,1)	(29,53)	(72,86)	(0,85)	(97,88)	(1,12)	(36,3)	(82,69)	(58,96)	(22,79)	(80,19)	(38,24)	(47,28)	(81,27)	(89,69)	(69,95)	(12,32)	(88,99)	(20,46)	(15,12)	(2497,2781)	(22,70)	(98,76)	(41,68)	(83,81)	(1,31)	(36,88)	(45,80)	(26,89)	(90,79)	(28,40)	(76,62)	(43,92)	(96,99)	(54,9)	(39,55)	(27,16)	(41,99)	(67,22)	(26,75)	(25,78)	(71,25)	(34,59)	(16,78)	(73,65)	(60,19)	(30,79)	(69,3)	(83,17)	(78,28)	
(19,16)	(0,25)	(52,56)	(45,35)	(49,87)	(53,40)	(92,84)	(90,44)	(87,63)	(3,72)	(39,63)	(57,5)	(33,96)	(52,43)	(60,23)	(92,57)	(79,39)	(76,84)	(85,49)	(50,97)	(71,3)	(2484,2619)	(16,20)	(40,7)	(6,15)	(31,22)	(32,82)	(19,60)	(31,29)	(69,2)	(25,72)	(71,98)	(92,9)	(7,39)	(91,45)	(56,35)	(59,96)	(81,37)	(60,71)	(75,60)	(2,21)	(14,95)	(10,41)	(17,95)	(71,64)	(63,62)	(54,58)	(17,61)	(73,85)	(48,68)	
(53,61)	(93,49)	(99,2)	(35,62)	(4,95)	(42,78)	(40,35)	(33,92)	(3,46)	(41,34)	(62,23)	(54,85)	(48,82)	(14,0)	(93,17)	(56,12)	(22,67)	(33,83)	(37,1)	(46,12)	(24,56)	(47,21)	(2474,2579)	(61,82)	(81,28)	(6,50)	(30,13)	(61,86)	(5,9)	(88,94)	(36,61)	(62,71)	(26,96)	(84,94)	(12,45)	(91,95)	(84,3)	(39,95)	(69,61)	(47,43)	(10,11)	(73,93)	(34,32)	(71,13)	(80,79)	(78,46)	(74,75)	(42,45)	(87,38)	(26,53)	
(1,11)	(87,9)	(60,84)	(67,98)	(38,4)	(4,43)	(99,22)	(16,41)	(45,9)	(84,70)	(12,13)	(43,37)	(22,23)	(39,69)	(53,69)	(21,87)	(29,17)	(88,28)	(94,47)	(69,70)	(43,13)	(57,22)	(14,99)	(2409,2403)	(2,11)	(18,47)	(63,22)	(46,18)	(96,16)	(75,43)	(3,61)	(3,74)	(29,25)	(62,69)	(67,81)	(45,54)	(33,77)	(90,93)	(96,64)	(73,37)	(90,11)	(67,27)	(13,42)	(93,90)	(12,61)	(7,97)	(91,54)	(53,86)	(44,38)	(38,53)	
(8,52)	(72,29)	(71,20)	(1,94)	(41,12)	(54,92)	(69,0)	(61,85)	(26,93)	(17,18)	(31,51)	(14,47)	(37,99)	(50,21)	(32,14)	(8,95)	(33,70)	(20,20)	(27,47)	(27,45)	(2,49)	(97,58)	(81,48)	(44,98)	(2385,2546)	(51,2)	(98,77)	(42,45)	(57,86)	(48,57)	(44,74)	(54,45)	(38,79)	(2,67)	(68,3)	(88,40)	(75,39)	(51,42)	(82,29)	(84,41)	(9,69)	(18,54)	(46,92)	(93,31)	(50,85)	(69,23)	(61,32)	(37,1)	(41,10)	(97,70)	
(39,48)	(17,69)	(13,0)	(38,21)	(76,79)	(63,13)	(47,41)	(97,62)	(63,58)	(91,5)	(37,18)	(93,39)	(9,31)	(63,69)	(17,56)	(8,50)	(49,44)	(56,97)	(2,75)	(63,79)	(60,16)	(12,96)	(97,84)	(96,37)	(59,54)	(2380,2423)	(4,67)	(66,61)	(64,48)	(96,19)	(3,10)	(96,73)	(29,9)	(20,10)	(38,4)	(98,79)	(25,67)	(47,51)	(20,94)	(38,83)	(65,22)	(5,21)	(87,18)	(29,45)	(80,32)	(0,96)	(22,7)	(76,89)	(3,34)	(9,60)	
(31,9)	(66,85)	(97,8)	(1,44)	(41,46)	(77,3)	(9,88)	(61,42)	(45,23)	(44,74)	(75,28)	(34,43)	(87,0)	(8,80)	(27,99)	(88,54)	(74,72)	(27,30)	(30,1)	(79,94)	(7,57)	(4,16)	(26,21)	(63,3)	(72,75)	(53,6)	(2393,2143)	(64,12)	(31,64)	(22,51)	(77,11)	(10,99)	(22,26)	(97,37)	(14,56)	(26,27)	(58,27)	(65,18)	(48,86)	(92,19)	(49,93)	(49,34)	(4,17)	(30,56)	(86,16)	(39,94)	(4,80)	(96,82)	(92,7)	(39,14)	
(42,19)	(36,50)	(24,40)	(35,81)	(8,35)	(67,57)	(91,35)	(71,30)	(15,15)	(21,8)	(95,58)	(84,54)	(69,59)	(89,97)	(29,78)	(94,8)	(88,4)	(38,37)	(57,87)	(82,73)	(67,18)	(75,59)	(72,96)	(29,14)	(88,50)	(27,40)	(37,2)	(2630,2226)	(13,41)	(67,65)	(92,21)	(10,25)	(51,3)	(43,12)	(17,7)	(58,57)	(86,94)	(69,7)	(42,11)	(58,30)	(23,45)	(78,96)	(25,27)	(39,74)	(76,33)	(2,59)	(91,70)	(17,81)	(84,99)	(57,51)	
(31,99)	(8,11)	(4,25)	(52,48)	(9,68)	(15,11)	(68,8)	(63,72)	(85,47)	(35,62)	(24,47)	(6,98)	(67,68)	(30,94)	(30,42)	(24,80)	(9,58)	(74,42)	(18,22)	(38,80)	(0,53)	(93,12)	(47,92)	(68,54)	(32,10)	(93,13)	(47,10)	(93,16)	(2039,2626)	(61,52)	(7,93)	(3,61)	(0,62)	(50,51)	(37,84)	(45,59)	(21,74)	(39,74)	(81,76)	(31,25)	(40,5)	(82,29)	(8,42)	(53,45)	(51,59)	(13,90)	(48,25)	(72,71)	(51,71)	(34,93)	
(96,72)	(97,53)	(40,42)	(58,40)	(60,80)	(5,78)	(27,75)	(27,57)	(97,76)	(2,75)	(15,52)	(33,40)	(76,25)	(43,77)	(82,45)	(89,39)	(91,16)	(91,12)	(69,91)	(20,12)	(4,23)	(31,67)	(51,43)	(48,49)	(50,78)	(99,42)	(26,5)	(97,59)	(1,80)	(2590,2571)	(12,42)	(6,56)	(11,62)	(69,70)	(68,15)	(93,37)	(58,99)	(85,82)	(34,12)	(31,28)	(79,91)	(43,80)	(63,6)	(26,15)	(86,99)	(30,77)	(38,77)	(92,14)	(47,55)	(65,46)	
(91,73)	(94,56)	(8,94)	(57,54)	(55,21)	(32,62)	(69,41)	(40,70)	(62,26)	(40,19)	(73,82)	(36,1)	(41,19)	(35,14)	(84,58)	(93,89)	(48,62)	(65,54)	(45,42)	(91,31)	(58,67)	(1,84)	(19,10)	(99,70)	(30,25)	(53,88)	(16,76)	(8,87)	(63,82)	(87,64)	(2661,2625)	(4,84)	(49,94)	(97,23)	(73,96)	(36,28)	(58,24)	(87,48)	(67,1)	(12,1)	(9,61)	(28,21)	(61,44)	(52,35)	(87,71)	(96,73)	(95,87)	(52,42)	(1,43)	(69,38)	
(21,24)	(64,99)	(73,95)	(94,64)	(73,52)	(1,97)	(9,79)	(6,40)	(27,64)	(65,98)	(33,80)	(79,36)	(45,80)	(98,64)	(62,9)	(42,3)	(69,16)	(67,80)	(83,68)	(16,45)	(12,31)	(24,12)	(57,29)	(56,14)	(54,55)	(0,27)	(79,66)	(69,48)	(28,69)	(18,92)	(74,92)	(2463,2577)	(64,99)	(49,3)	(90,84)	(17,26)	(48,73)	(52,4)	(39,80)	(51,84)	(16,43)	(82,2)	(61,54)	(22,3)	(31,6)	(62,17)	(16,49)	(45,90)	(54,19)	(76,88)	
(21,17)	(98,70)	(43,48)	(71,43)	(70,32)	(21,57)	(21,83)	(15,5)	(26,77)	(89,46)	(46,6)	(4,45)	(6,1)	(80,16)	(69,71)	(96,24)	(19,64)	(5,39)	(42,72)	(10,11)	(59,40)	(77,12)	(46,14)	(57,90)	(77,50)	(91,98)	(10,43)	(39,58)	(4,22)	(9,20)	(32,68)	(28,20)	(2250,2218)	(41,20)	(80,16)	(94,44)	(0,22)	(49,53)	(73,87)	(16,86)	(3,31)	(55,34)	(13,96)	(28,4)	(71,79)	(41,16)	(93,79)	(51,38)	(81,63)	(6,77)	
(38,45)	(46,25)	(32,43)	(38,10)	(31,76)	(3,26)	(64,77)	(33,45)	(28,75)	(14,5)	(33,51)	(96,21)	(96,67)	(43,30)	(29,28)	(5,84)	(35,59)	(57,25)	(50,7)	(64,72)	(18,53)	(14,13)	(27,44)	(68,90)	(1,98)	(74,61)	(40,90)	(40,56)	(0,2)	(65,21)	(1,56)	(19,36)	(91,37)	(2132,2321)	(52,25)	(92,11)	(38,49)	(77,94)	(46,42)	(35,43)	(61,81)	(95,37)	(43,96)	(78,98)	(49,12)	(22,39)	(71,27)	(1,0)	(21,72)	(37,64)	
(50,49)	(34,35)	(65,79)	(55,36)	(6,68)	(96,1)	(57,31)	(84,83)	(14,77)	(38,72)	(57,24)	(86,2)	(79,64)	(54,27)	(2,87)	(21,93)	(22,56)	(86,60)	(93,34)	(14,13)	(4,42)	(4,46)	(12,29)	(37,23)	(40,3)	(8,67)	(83,13)	(54,96)	(36,65)	(92,43)	(52,79)	(65,91)	(8,18)	(95,43)	(2344,2210)	(10,54)	(75,59)	(31,7)	(11,25)	(66,49)	(68,2)	(41,57)	(84,40)	(75,85)	(46,53)	(58,35)	(27,12)	(12,3)	(96,1)	(32,13)	
(59,27)	(81,28)	(1,53)	(48,42)	(97,49)	(61,52)	(71,69)	(48,74)	(82,67)	(95,62)	(9,56)	(67,27)	(54,28)	(25,59)	(17,5)	(9,95)	(73,59)	(71,74)	(80,91)	(13,0)	(56,66)	(4,76)	(38,80)	(62,51)	(66,63)	(96,74)	(55,2)	(83,26)	(12,91)	(92,87)	(47,96)	(8,95)	(93,34)	(85,71)	(82,38)	(2608,2666)	(58,73)	(1,81)	(29,65)	(24,36)	(47,56)	(12,23)	(47,40)	(24,14)	(97,40)	(77,37)	(65,2)	(22,74)	(50,61)	(43,77)	
(85,86)	(16,93)	(8,25)	(72,81)	(24,59)	(6,12)	(25,87)	(45,15)	(43,28)	(89,14)	(80,69)	(23,78)	(47,28)	(40,72)	(88,95)	(61,85)	(29,55)	(69,79)	(5,43)	(79,87)	(99,54)	(86,59)	(37,32)	(62,42)	(89,66)	(88,74)	(21,31)	(53,25)	(82,89)	(87,22)	(18,12)	(85,86)	(5,41)	(85,71)	(20,91)	(71,52)	(2519,2720)	(59,50)	(6,1)	(81,46)	(57,98)	(63,7)	(7,51)	(0,14)	(0,85)	(44,24)	(47,66)	(33,95)	(90,29)	(60,68)	
(79,52)	(13,72)	(89,93)	(6,22)	(98,58)	(6,23)	(73,58)	(63,73)	(15,22)	(41,44)	(91,18)	(44,8)	(2,65)	(28,33)	(87,58)	(22,37)	(79,2)	(1,52)	(5,87)	(34,71)	(26,51)	(99,36)	(7,94)	(5,57)	(67,4)	(81,63)	(34,95)	(64,74)	(10,19)	(3,34)	(85,22)	(2,20)	(27,58)	(91,82)	(94,89)	(69,75)	(16,5)	(2383,2636)	(48,72)	(29,79)	(98,53)	(0,64)	(43,43)	(85,12)	(16,94)	(99,80)	(99,96)	(52,4)	(24,85)	(96,88)	
(49,40)	(0,3)	(56,59)	(40,43)	(23,27)	(30,37)	(49,40)	(17,35)	(65,54)	(24,93)	(3,16)	(39,75)	(67,54)	(14,55)	(4,93)	(25,27)	(28,26)	(54,10)	(28,24)	(23,12)	(90,78)	(67,31)	(13,84)	(81,75)	(54,84)	(83,33)	(40,20)	(75,44)	(65,87)	(83,12)	(99,57)	(50,64)	(79,67)	(35,57)	(65,62)	(66,43)	(60,50)	(15,83)	(2356,2479)	(53,82)	(86,62)	(20,34)	(38,2)	(75,78)	(44,61)	(37,42)	(40,32)	(52,40)	(98,88)	(6,21)	
(96,91)	(7,16)	(36,82)	(46,60)	(19,73)	(81,36)	(7,59)	(29,4)	(93,10)	(61,94)	(51,72)	(56,42)	(28,99)	(33,25)	(16,17)	(13,97)	(37,33)	(32,97)	(62,60)	(39,68)	(87,19)	(81,35)	(29,8)	(77,36)	(55,64)	(24,76)	(17,68)	(75,7)	(33,75)	(83,30)	(16,2)	(60,42)	(42,4)	(50,28)	(71,20)	(55,96)	(96,17)	(80,33)	(45,62)	(2314,2473)	(9,87)	(60,53)	(4,39)	(33,79)	(55,25)	(70,72)	(10,39)	(72,60)	(58,65)	(3,60)	
(97,95)	(78,51)	(92,92)	(95,37)	(35,46)	(33,84)	(87,83)	(59,32)	(98,11)	(39,31)	(32,1)	(74,33)	(40,39)	(25,31)	(45,59)	(55,41)	(38,48)	(61,32)	(15,86)	(32,56)	(93,69)	(97,50)	(35,8)	(39,3)	(10,85)	(96,97)	(98,51)	(33,96)	(94,68)	(15,11)	(89,76)	(78,45)	(18,41)	(34,61)	(70,5)	(83,52)	(44,77)	(5,69)	(93,51)	(46,50)	(2846,2520)	(26,23)	(79,68)	(22,79)	(64,65)	(57,69)	(99,7)	(85,19)	(17,21)	(16,97)	
(56,65)	(35,38)	(83,23)	(69,52)	(30,74)	(53,27)	(30,24)	(45,18)	(53,43)	(19,52)	(79,60)	(59,67)	(12,72)	(78,4)	(51,53)	(23,94)	(71,6)	(88,56)	(89,74)	(23,31)	(83,54)	(45,22)	(67,80)	(78,48)	(19,87)	(95,11)	(67,29)	(37,86)	(76,52)	(91,2)	(79,4)	(93,89)	(57,31)	(57,31)	(74,14)	(66,28)	(7,8)	(8,21)	(57,60)	(20,49)	(55,52)	(2675,2321)	(3,47)	(24,75)	(67,14)	(38,63)	(69,79)	(39,95)	(89,33)	(36,95)	
(68,27)	(20,28)	(66,66)	(49,20)	(61,3)	(41,85)	(9,17)	(66,75)	(98,95)	(59,19)	(80,31)	(53,97)	(81,14)	(56,48)	(51,48)	(26,84)	(47,96)	(14,79)	(74,3)	(22,11)	(14,69)	(38,43)	(40,60)	(92,96)	(85,88)	(68,70)	(41,83)	(85,39)	(23,97)	(52,51)	(34,54)	(37,81)	(76,87)	(27,69)	(97,7)	(80,74)	(78,55)	(81,90)	(39,40)	(82,19)	(37,47)	(85,12)	(2715,2710)	(87,73)	(24,76)	(55,59)	(23,78)	(16,40)	(47,0)	(77,45)	
(23,36)	(39,85)	(86,93)	(27,33)	(31,75)	(24,44)	(18,97)	(47,42)	(6,22)	(30,3)	(21,96)	(52,46)	(86,4)	(39,84)	(91,28)	(48,56)	(48,54)	(99,99)	(45,97)	(28,19)	(96,89)	(33,72)	(83,80)	(28,99)	(19,38)	(71,6)	(13,57)	(99,87)	(67,74)	(86,1)	(42,13)	(48,80)	(42,40)	(51,21)	(99,53)	(65,41)	(91,41)	(7,1)	(9,61)	(0,38)	(60,63)	(64,33)	(75,82)	(2408,2545)	(75,9)	(38,32)	(81,37)	(6,36)	(58,61)	(7,56)	
(72,45)	(66,34)	(7,52)	(3,82)	(7,65)	(63,90)	(49,81)	(63,84)	(21,65)	(87,94)	(0,74)	(36,8)	(68,96)	(74,45)	(63,54)	(94,63)	(11,71)	(93,65)	(49,30)	(49,52)	(61,82)	(56,78)	(49,92)	(77,15)	(94,86)	(74,0)	(32,69)	(47,45)	(12,94)	(32,9)	(70,88)	(71,89)	(51,93)	(74,49)	(33,54)	(76,62)	(77,63)	(58,5)	(74,95)	(30,34)	(80,48)	(0,93)	(9,79)	(35,36)	(2582,3038)	(68,93)	(98,7)	(74,11)	(32,52)	(39,99)	
(59,5)	(41,7)	(53,39)	(22,67)	(10,42)	(2,6)	(30,26)	(33,79)	(95,50)	(21,51)	(45,28)	(5,13)	(99,18)	(94,52)	(48,79)	(2,87)	(50,84)	(39,49)	(53,9)	(42,30)	(83,82)	(85,18)	(82,45)	(50,61)	(36,23)	(61,46)	(55,39)	(0,55)	(19,38)	(16,66)	(51,16)	(55,81)	(13,41)	(64,23)	(63,31)	(6,94)	(99,67)	(61,3)	(43,54)	(1,64)	(76,70)	(4,85)	(50,2)	(46,98)	(21,6)	(2285,2385)	(66,54)	(54,85)	(57,24)	(44,96)	
